clae1	sector	anio	VAB
SOCADMIN	Administración pública y defensa; Planes de seguridad social de afiliación obligatoria	2007	854.0759546215269
SOCADMIN	Administración pública y defensa; Planes de seguridad social de afiliación obligatoria	2008	894.3563917689826
SOCADMIN	Administración pública y defensa; Planes de seguridad social de afiliación obligatoria	2009	840.6037396974286
SOCADMIN	Administración pública y defensa; Planes de seguridad social de afiliación obligatoria	2010	878.4446979713293
SOCADMIN	Administración pública y defensa; Planes de seguridad social de afiliación obligatoria	2011	902.4414165421356
SOCADMIN	Administración pública y defensa; Planes de seguridad social de afiliación obligatoria	2012	898.7869113230429
SOCADMIN	Administración pública y defensa; Planes de seguridad social de afiliación obligatoria	2013	953.3255335552024
SOCADMIN	Administración pública y defensa; Planes de seguridad social de afiliación obligatoria	2014	1005.7961938132831
SOCADMIN	Administración pública y defensa; Planes de seguridad social de afiliación obligatoria	2015	1016.6362989491971
SOCADMIN	Administración pública y defensa; Planes de seguridad social de afiliación obligatoria	2016	1059.830856856293
SOCADMIN	Administración pública y defensa; Planes de seguridad social de afiliación obligatoria	2017	1061.6130148756404
SOCADMIN	Administración pública y defensa; Planes de seguridad social de afiliación obligatoria	2018	1100.4155719775115
SOCADMIN	Administración pública y defensa; Planes de seguridad social de afiliación obligatoria	2019	1138.5435585784592
SOCADMIN	Administración pública y defensa; Planes de seguridad social de afiliación obligatoria	2020	1029.702271081906
SOCADMIN	Administración pública y defensa; Planes de seguridad social de afiliación obligatoria	2021	1093.4792233372302
ENSESALUD	Enseñanza pública	2004	441.3249577352936
ENSESALUD	Enseñanza pública	2005	428.7524820583861
ENSESALUD	Enseñanza pública	2006	431.1138250885338
ENSESALUD	Enseñanza pública	2007	462.16936076139433
ENSESALUD	Enseñanza pública	2008	473.7284616051657
ENSESALUD	Enseñanza pública	2009	477.04431702670286
ENSESALUD	Enseñanza pública	2010	500.61533746689634
ENSESALUD	Enseñanza pública	2011	531.0585797978124
ENSESALUD	Enseñanza pública	2012	545.7158667742575
ENSESALUD	Enseñanza pública	2013	558.2263461346407
ENSESALUD	Enseñanza pública	2014	594.7867502280375
ENSESALUD	Enseñanza pública	2015	617.1477867852817
ENSESALUD	Enseñanza pública	2016	641.9971660281807
ENSESALUD	Enseñanza pública	2017	637.586200506317
ENSESALUD	Enseñanza pública	2018	678.4802277285365
ENSESALUD	Enseñanza pública	2019	680.067559177284
ENSESALUD	Enseñanza pública	2020	617.1504427116437
ENSESALUD	Enseñanza pública	2021	622.4140241421675
ENSESALUD	Enseñanza privada	2004	76.01754795319141
ENSESALUD	Enseñanza privada	2005	84.57025256948371
ENSESALUD	Enseñanza privada	2006	92.18399186785409
ENSESALUD	Enseñanza privada	2007	98.46676739599353
ENSESALUD	Enseñanza privada	2008	104.91656586779757
ENSESALUD	Enseñanza privada	2009	109.61723540730358
ENSESALUD	Enseñanza privada	2010	125.36414767652131
ENSESALUD	Enseñanza privada	2011	137.27107243117982
ENSESALUD	Enseñanza privada	2012	141.36481061165213
ENSESALUD	Enseñanza privada	2013	145.8656328943391
ENSESALUD	Enseñanza privada	2014	149.34552830120694
ENSESALUD	Enseñanza privada	2015	156.3283423167345
ENSESALUD	Enseñanza privada	2016	163.05762947176544
ENSESALUD	Enseñanza privada	2017	167.5831336533721
ENSESALUD	Enseñanza privada	2018	172.28072857871882
ENSESALUD	Enseñanza privada	2019	173.54990870867857
ENSESALUD	Enseñanza privada	2020	162.36818734265012
ENSESALUD	Enseñanza privada	2021	174.0272337191687
ENSESALUD	Salud pública	2004	183.8430158282337
ENSESALUD	Salud pública	2005	189.6965709040419
ENSESALUD	Salud pública	2006	198.7785061026328
ENSESALUD	Salud pública	2007	212.6623407329848
ENSESALUD	Salud pública	2008	228.53305918276513
ENSESALUD	Salud pública	2009	201.24789354638594
ENSESALUD	Salud pública	2010	217.16797265666685
ENSESALUD	Salud pública	2011	246.35396620845802
ENSESALUD	Salud pública	2012	259.4954251948277
ENSESALUD	Salud pública	2013	261.52637183681924
ENSESALUD	Salud pública	2014	267.0978491799935
ENSESALUD	Salud pública	2015	262.4079420601488
ENSESALUD	Salud pública	2016	282.1154959400193
ENSESALUD	Salud pública	2017	283.2189338845125
ENSESALUD	Salud pública	2018	300.4700892427122
ENSESALUD	Salud pública	2019	316.3425889805535
ENSESALUD	Salud pública	2020	312.8782285681878
ENSESALUD	Salud pública	2021	324.5740546551051
ENSESALUD	Salud privada	2004	205.25501823233395
ENSESALUD	Salud privada	2005	221.5911115190566
ENSESALUD	Salud privada	2006	226.18037814523612
ENSESALUD	Salud privada	2007	236.77095306889848
ENSESALUD	Salud privada	2008	252.513422393146
ENSESALUD	Salud privada	2009	270.6845316910795
ENSESALUD	Salud privada	2010	281.5578346572863
ENSESALUD	Salud privada	2011	300.75086065764214
ENSESALUD	Salud privada	2012	306.2687477765392
ENSESALUD	Salud privada	2013	316.1569331601749
ENSESALUD	Salud privada	2014	314.0968569845617
ENSESALUD	Salud privada	2015	316.2356182690672
ENSESALUD	Salud privada	2016	323.98571850116707
ENSESALUD	Salud privada	2017	325.08612820695134
ENSESALUD	Salud privada	2018	333.3075127219041
ENSESALUD	Salud privada	2019	332.5063450395129
ENSESALUD	Salud privada	2020	288.65655822631567
ENSESALUD	Salud privada	2021	315.5145855992125
CONST	Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares	2004	15.04431149457302
CONST	Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares	2005	14.476365770317525
CONST	Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares	2006	15.698159878013259
CONST	Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares	2007	16.289213766293518
CONST	Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares	2008	18.397700689013362
CONST	Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares	2009	19.87263295792169
CONST	Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares	2010	21.902235675403823
CONST	Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares	2011	23.451981526661527
CONST	Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares	2012	22.1927139238593
CONST	Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares	2013	19.043473713323518
CONST	Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares	2014	19.61278991832916
CONST	Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares	2015	19.795275531377996
CONST	Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares	2016	20.38289944917999
CONST	Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares	2017	23.43131457388494
CONST	Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares	2018	24.102623957246305
CONST	Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares	2019	21.45895403266268
CONST	Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares	2020	18.377522980059304
CONST	Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares	2021	19.10122323016962
SOCADMIN	Asociaciones	2004	92.16369078324513
SOCADMIN	Asociaciones	2005	95.11643099101966
SOCADMIN	Asociaciones	2006	96.31105899474099
SOCADMIN	Asociaciones	2007	102.83111063542452
SOCADMIN	Asociaciones	2008	110.45867846020774
SOCADMIN	Asociaciones	2009	113.9651345000001
SOCADMIN	Asociaciones	2010	125.11133239350048
SOCADMIN	Asociaciones	2011	132.4357479008229
SOCADMIN	Asociaciones	2012	137.06043791337166
SOCADMIN	Asociaciones	2013	140.4864248617339
SOCADMIN	Asociaciones	2014	144.2050721238319
SOCADMIN	Asociaciones	2015	152.21837967444603
SOCADMIN	Asociaciones	2016	158.2133228851066
SOCADMIN	Asociaciones	2017	159.42357309372827
SOCADMIN	Asociaciones	2018	161.98886866808064
SOCADMIN	Asociaciones	2019	161.56961946128663
SOCADMIN	Asociaciones	2020	113.61937683794947
SOCADMIN	Asociaciones	2021	148.52636962806824
SOCADMIN	Servicios culturales y deportivos. Otras actividades	2004	227.2922110899562
SOCADMIN	Servicios culturales y deportivos. Otras actividades	2005	253.98054023606994
SOCADMIN	Servicios culturales y deportivos. Otras actividades	2006	298.47235726532847
SOCADMIN	Servicios culturales y deportivos. Otras actividades	2007	338.8995466121148
SOCADMIN	Servicios culturales y deportivos. Otras actividades	2008	346.59555057322075
SOCADMIN	Servicios culturales y deportivos. Otras actividades	2009	343.5157160493582
SOCADMIN	Servicios culturales y deportivos. Otras actividades	2010	364.8796378240905
SOCADMIN	Servicios culturales y deportivos. Otras actividades	2011	385.90373185064345
SOCADMIN	Servicios culturales y deportivos. Otras actividades	2012	376.72853766934145
SOCADMIN	Servicios culturales y deportivos. Otras actividades	2013	357.3810631095741
SOCADMIN	Servicios culturales y deportivos. Otras actividades	2014	346.1509193583439
SOCADMIN	Servicios culturales y deportivos. Otras actividades	2015	336.6942559694276
SOCADMIN	Servicios culturales y deportivos. Otras actividades	2016	320.6685222927654
SOCADMIN	Servicios culturales y deportivos. Otras actividades	2017	324.70885600426584
SOCADMIN	Servicios culturales y deportivos. Otras actividades	2018	330.2537526323303
SOCADMIN	Servicios culturales y deportivos. Otras actividades	2019	320.39622084512604
SOCADMIN	Servicios culturales y deportivos. Otras actividades	2020	166.6818978845872
SOCADMIN	Servicios culturales y deportivos. Otras actividades	2021	234.92388948907742
SOCADMIN	Servicio doméstico	2004	75.26984034780536
SOCADMIN	Servicio doméstico	2005	81.33339520269845
SOCADMIN	Servicio doméstico	2006	88.56699430712044
SOCADMIN	Servicio doméstico	2007	90.38576865987618
SOCADMIN	Servicio doméstico	2008	93.36022512166629
SOCADMIN	Servicio doméstico	2009	95.1556370568119
SOCADMIN	Servicio doméstico	2010	95.21972005128568
SOCADMIN	Servicio doméstico	2011	96.49509536937458
SOCADMIN	Servicio doméstico	2012	100.96422147766711
SOCADMIN	Servicio doméstico	2013	103.3501364841577
SOCADMIN	Servicio doméstico	2014	103.76578653211685
SOCADMIN	Servicio doméstico	2015	104.31383669875703
SOCADMIN	Servicio doméstico	2016	103.68459695721778
SOCADMIN	Servicio doméstico	2017	100.96888162916271
SOCADMIN	Servicio doméstico	2018	101.94393782255578
SOCADMIN	Servicio doméstico	2019	107.02501903127428
SOCADMIN	Servicio doméstico	2020	87.1149600609069
SOCADMIN	Servicio doméstico	2021	90.16705146350716
