fecha,clae3,w_median
2009-01-01,360,3023
2009-01-01,370,2561
2009-01-01,381,3864
2009-01-01,382,2280
2009-01-01,390,2392
2009-01-01,410,1468
2009-01-01,421,2745
2009-01-01,422,2121
2009-01-01,429,2071
2009-01-01,431,2395
2009-01-01,432,1756
2009-01-01,433,1380
2009-01-01,439,1927
2009-01-01,451,2630
2009-01-01,452,1950
2009-01-01,453,1982
2009-01-01,454,1902
2009-01-01,461,2142
2009-01-01,462,2002
2009-01-01,463,1960
2009-01-01,464,2112
2009-01-01,465,2391
2009-01-01,466,2044
2009-01-01,469,2125
2009-01-01,471,2066
2009-01-01,472,1570
2009-01-01,473,2109
2009-01-01,474,1891
2009-01-01,475,1978
2009-01-01,476,1857
2009-01-01,477,1858
2009-01-01,478,1540
2009-01-01,479,1487
2009-01-01,491,4375
2009-01-01,492,3065
2009-01-01,493,8898
2009-01-01,501,5057
2009-01-01,502,4828
2009-01-01,511,4392
2009-01-01,512,3726
2009-01-01,521,1459
2009-01-01,522,2524
2009-01-01,523,2729
2009-01-01,524,2465
2009-01-01,530,3030
2009-01-01,551,2201
2009-01-01,552,1636
2009-01-01,561,1455
2009-01-01,562,2015
2009-01-01,581,2868
2009-01-01,591,2277
2009-01-01,592,1900
2009-01-01,601,2024
2009-01-01,602,4145
2009-01-01,611,4209
2009-01-01,612,3578
2009-01-01,613,2962
2009-01-01,614,3095
2009-01-01,619,3698
2009-01-01,620,3461
2009-01-01,631,2926
2009-01-01,639,2409
2009-01-01,641,6148
2009-01-01,642,3108
2009-01-01,643,2008
2009-01-01,649,2637
2009-01-01,651,3360
2009-01-01,652,4421
2009-01-01,653,3836
2009-01-01,661,3126
2009-01-01,662,1920
2009-01-01,663,3689
2009-01-01,681,1942
2009-01-01,682,1882
2009-01-01,691,1671
2009-01-01,692,1895
2009-01-01,702,1865
2009-01-01,711,1814
2009-01-01,712,2811
2009-01-01,721,3473
2009-01-01,722,2200
2009-01-01,731,2270
2009-01-01,732,2423
2009-01-01,741,1628
2009-01-01,742,1681
2009-01-01,749,1704
2009-01-01,750,1440
2009-01-01,771,2953
2009-01-01,772,1471
2009-01-01,773,2326
2009-01-01,774,2667
2009-01-01,780,1736
2009-01-01,791,2045
2009-01-01,801,1750
2009-01-01,811,1947
2009-01-01,812,1367
2009-01-01,813,1465
2009-01-01,821,1652
2009-01-01,822,1544
2009-01-01,823,2154
2009-01-01,829,2048
2009-01-01,851,1637
2009-01-01,852,1458
2009-01-01,853,868
2009-01-01,854,1462
2009-01-01,855,1419
2009-01-01,861,2578
2009-01-01,862,1757
2009-01-01,863,2336
2009-01-01,864,2421
2009-01-01,869,2305
2009-01-01,870,1898
2009-01-01,880,1789
2009-01-01,900,1746
2009-01-01,910,1898
2009-01-01,920,2395
2009-01-01,931,2073
2009-01-01,939,1302
2009-01-01,941,2423
2009-01-01,942,2794
2009-01-01,949,2224
2009-01-01,951,2001
2009-01-01,952,1756
2009-01-01,960,1460
2009-01-01,999,2115
2009-02-01,11,1495
2009-02-01,12,1404
2009-02-01,13,1851
2009-02-01,14,1649
2009-02-01,16,1405
2009-02-01,17,1554
2009-02-01,21,1487
2009-02-01,22,1149
2009-02-01,24,1306
2009-02-01,31,2794
2009-02-01,32,1574
2009-02-01,51,2400
2009-02-01,61,10000
2009-02-01,62,10000
2009-02-01,71,-99
2009-02-01,72,4443
2009-02-01,81,2104
2009-02-01,89,2295
2009-02-01,91,7729
2009-02-01,99,2330
2009-02-01,101,2221
2009-02-01,102,2318
2009-02-01,103,1797
2009-02-01,104,3030
2009-02-01,105,4039
2009-02-01,106,2521
2009-02-01,107,2002
2009-02-01,108,2331
2009-02-01,109,2095
2009-02-01,110,2984
2009-02-01,120,2502
2009-02-01,131,1877
2009-02-01,139,1830
2009-02-01,141,1738
2009-02-01,142,1707
2009-02-01,143,1663
2009-02-01,149,1556
2009-02-01,151,2286
2009-02-01,152,1725
2009-02-01,161,1317
2009-02-01,162,1691
2009-02-01,170,2736
2009-02-01,181,2182
2009-02-01,182,3900
2009-02-01,191,1908
2009-02-01,192,3934
2009-02-01,201,3659
2009-02-01,202,3118
2009-02-01,203,2019
2009-02-01,204,4391
2009-02-01,210,4103
2009-02-01,221,2239
2009-02-01,222,2352
2009-02-01,231,2624
2009-02-01,239,2217
2009-02-01,241,4129
2009-02-01,242,3421
2009-02-01,243,2201
2009-02-01,251,1766
2009-02-01,252,2541
2009-02-01,259,2048
2009-02-01,261,1958
2009-02-01,262,2124
2009-02-01,263,2761
2009-02-01,264,5542
2009-02-01,265,2343
2009-02-01,266,2244
2009-02-01,267,2189
2009-02-01,268,-99
2009-02-01,271,2542
2009-02-01,272,1910
2009-02-01,273,2457
2009-02-01,274,1779
2009-02-01,275,2192
2009-02-01,279,2046
2009-02-01,281,2516
2009-02-01,282,2146
2009-02-01,291,4046
2009-02-01,292,2203
2009-02-01,293,2514
2009-02-01,301,1802
2009-02-01,302,3109
2009-02-01,303,2290
2009-02-01,309,2168
2009-02-01,310,1797
2009-02-01,321,1826
2009-02-01,322,1898
2009-02-01,323,1810
2009-02-01,324,1824
2009-02-01,329,2016
2009-02-01,331,2150
2009-02-01,332,2092
2009-02-01,351,5001
2009-02-01,352,4798
2009-02-01,353,-99
2009-02-01,360,2945
2009-02-01,370,2514
2009-02-01,381,3649
2009-02-01,382,2188
2009-02-01,390,2271
2009-02-01,410,1460
2009-02-01,421,2675
2009-02-01,422,2024
2009-02-01,429,1977
2009-02-01,431,2275
2009-02-01,432,1675
2009-02-01,433,1378
2009-02-01,439,1844
2009-02-01,451,2563
2009-02-01,452,1915
2009-02-01,453,1976
2009-02-01,454,1899
2009-02-01,461,2083
2009-02-01,462,1966
2009-02-01,463,1991
2009-02-01,464,2075
2009-02-01,465,2317
2009-02-01,466,2019
2009-02-01,469,2073
2009-02-01,471,2075
2009-02-01,472,1624
2009-02-01,473,2072
2009-02-01,474,1888
2009-02-01,475,1956
2009-02-01,476,1868
2009-02-01,477,1860
2009-02-01,478,1554
2009-02-01,479,1514
2009-02-01,491,4037
2009-02-01,492,3048
2009-02-01,493,7867
2009-02-01,501,4709
2009-02-01,502,4818
2009-02-01,511,4348
2009-02-01,512,3658
2009-02-01,521,1389
2009-02-01,522,2648
2009-02-01,523,2694
2009-02-01,524,2450
2009-02-01,530,3029
2009-02-01,551,2207
2009-02-01,552,1720
2009-02-01,561,1517
2009-02-01,562,1960
2009-02-01,581,2664
2009-02-01,591,2181
2009-02-01,592,1882
2009-02-01,601,2008
2009-02-01,602,3922
2009-02-01,611,4207
2009-02-01,612,3647
2009-02-01,613,2836
2009-02-01,614,3212
2009-02-01,619,3024
2009-02-01,620,3405
2009-02-01,631,3012
2009-02-01,639,2452
2009-02-01,641,5389
2009-02-01,642,3801
2009-02-01,643,2124
2009-02-01,649,2485
2009-02-01,651,3247
2009-02-01,652,4361
2009-02-01,653,3701
2009-02-01,661,2824
2009-02-01,662,1905
2009-02-01,663,3330
2009-02-01,681,1919
2009-02-01,682,1867
2009-02-01,691,1680
2009-02-01,692,1880
2009-02-01,702,1852
2009-02-01,711,1740
2009-02-01,712,2802
2009-02-01,721,3456
2009-02-01,722,2154
2009-02-01,731,2234
2009-02-01,732,2419
2009-02-01,741,855
2009-02-01,742,1696
2009-02-01,749,1636
2009-02-01,750,1475
2009-02-01,771,2878
2009-02-01,772,1550
2009-02-01,773,2310
2009-02-01,774,2488
2009-02-01,780,1678
2009-02-01,791,2066
2009-02-01,801,1720
2009-02-01,811,1825
2009-02-01,812,1400
2009-02-01,813,1432
2009-02-01,821,1778
2009-02-01,822,1564
2009-02-01,823,1872
2009-02-01,829,2017
2009-02-01,851,1634
2009-02-01,852,1477
2009-02-01,853,840
2009-02-01,854,1454
2009-02-01,855,1347
2009-02-01,861,2549
2009-02-01,862,1785
2009-02-01,863,2299
2009-02-01,864,2350
2009-02-01,869,2290
2009-02-01,870,1869
2009-02-01,880,1745
2009-02-01,900,1862
2009-02-01,910,1929
2009-02-01,920,2322
2009-02-01,931,2059
2009-02-01,939,1425
2009-02-01,941,2341
2009-02-01,942,2739
2009-02-01,949,2176
2009-02-01,951,1985
2009-02-01,952,1703
2009-02-01,960,1469
2009-02-01,999,2101
2009-03-01,11,1490
2009-03-01,12,1428
2009-03-01,13,1942
2009-03-01,14,1644
2009-03-01,16,994
2009-03-01,17,1690
2009-03-01,21,1493
2009-03-01,22,1171
2009-03-01,24,1400
2009-03-01,31,2993
2009-03-01,32,1500
2009-03-01,51,2953
2009-03-01,61,10000
2009-03-01,62,10000
2009-03-01,71,-99
2009-03-01,72,4722
2009-03-01,81,2216
2009-03-01,89,2357
2009-03-01,91,7200
2009-03-01,99,2450
2009-03-01,101,2289
2009-03-01,102,2473
2009-03-01,103,1881
2009-03-01,104,3269
2009-03-01,105,4115
2009-03-01,106,2625
2009-03-01,107,2034
2009-03-01,108,2329
2009-03-01,109,2166
2009-03-01,110,2974
2009-03-01,120,2761
2009-03-01,131,2000
2009-03-01,139,1884
2009-03-01,141,1757
2009-03-01,142,2001
2009-03-01,143,1726
2009-03-01,149,1737
2009-03-01,151,2448
2009-03-01,152,1846
2009-03-01,161,1358
2009-03-01,162,1766
2009-03-01,170,2817
2009-03-01,181,2206
2009-03-01,182,3850
2009-03-01,191,2203
2009-03-01,192,4048
2009-03-01,201,3623
2009-03-01,202,3250
2009-03-01,203,1996
2009-03-01,204,3854
2009-03-01,210,4186
2009-03-01,221,2270
2009-03-01,222,2453
2009-03-01,231,2836
2009-03-01,239,2295
2009-03-01,241,4165
2009-03-01,242,3770
2009-03-01,243,2349
2009-03-01,251,1830
2009-03-01,252,2708
2009-03-01,259,2115
2009-03-01,261,1915
2009-03-01,262,2045
2009-03-01,263,2650
2009-03-01,264,5388
2009-03-01,265,2365
2009-03-01,266,2266
2009-03-01,267,2220
2009-03-01,268,-99
2009-03-01,271,2680
2009-03-01,272,1975
2009-03-01,273,2780
2009-03-01,274,1862
2009-03-01,275,2301
2009-03-01,279,2065
2009-03-01,281,2571
2009-03-01,282,2258
2009-03-01,291,4314
2009-03-01,292,2283
2009-03-01,293,2671
2009-03-01,301,1833
2009-03-01,302,3325
2009-03-01,303,2585
2009-03-01,309,2138
2009-03-01,310,1850
2009-03-01,321,1741
2009-03-01,322,2018
2009-03-01,323,1787
2009-03-01,324,1896
2009-03-01,329,2019
2009-03-01,331,2316
2009-03-01,332,2258
2009-03-01,351,5249
2009-03-01,352,4790
2009-03-01,353,-99
2009-03-01,360,2948
2009-03-01,370,2541
2009-03-01,381,3809
2009-03-01,382,2321
2009-03-01,390,2462
2009-03-01,410,1500
2009-03-01,421,2861
2009-03-01,422,2089
2009-03-01,429,2156
2009-03-01,431,2335
2009-03-01,432,1736
2009-03-01,433,1346
2009-03-01,439,1917
2009-03-01,451,2496
2009-03-01,452,1922
2009-03-01,453,1941
2009-03-01,454,1867
2009-03-01,461,2053
2009-03-01,462,1936
2009-03-01,463,1957
2009-03-01,464,2037
2009-03-01,465,2312
2009-03-01,466,1992
2009-03-01,469,2059
2009-03-01,471,2044
2009-03-01,472,1515
2009-03-01,473,2081
2009-03-01,474,1858
2009-03-01,475,1920
2009-03-01,476,1835
2009-03-01,477,1837
2009-03-01,478,1490
2009-03-01,479,1374
2009-03-01,491,4055
2009-03-01,492,3107
2009-03-01,493,7181
2009-03-01,501,4800
2009-03-01,502,4670
2009-03-01,511,5131
2009-03-01,512,3734
2009-03-01,521,1210
2009-03-01,522,2628
2009-03-01,523,2721
2009-03-01,524,2431
2009-03-01,530,3150
2009-03-01,551,2207
2009-03-01,552,1550
2009-03-01,561,1400
2009-03-01,562,1893
2009-03-01,581,2671
2009-03-01,591,2294
2009-03-01,592,1928
2009-03-01,601,1998
2009-03-01,602,3985
2009-03-01,611,5620
2009-03-01,612,3681
2009-03-01,613,2792
2009-03-01,614,3284
2009-03-01,619,3179
2009-03-01,620,3464
2009-03-01,631,2801
2009-03-01,639,2735
2009-03-01,641,5158
2009-03-01,642,2681
2009-03-01,643,2079
2009-03-01,649,2448
2009-03-01,651,3236
2009-03-01,652,4600
2009-03-01,653,4202
2009-03-01,661,2843
2009-03-01,662,1872
2009-03-01,663,3361
2009-03-01,681,1904
2009-03-01,682,1848
2009-03-01,691,1607
2009-03-01,692,1848
2009-03-01,702,1849
2009-03-01,711,1799
2009-03-01,712,2718
2009-03-01,721,3639
2009-03-01,722,2154
2009-03-01,731,2240
2009-03-01,732,2410
2009-03-01,741,1550
2009-03-01,742,1646
2009-03-01,749,1723
2009-03-01,750,1405
2009-03-01,771,2863
2009-03-01,772,1505
2009-03-01,773,2300
2009-03-01,774,3003
2009-03-01,780,1749
2009-03-01,791,2058
2009-03-01,801,1744
2009-03-01,811,1783
2009-03-01,812,1373
2009-03-01,813,1464
2009-03-01,821,1654
2009-03-01,822,1496
2009-03-01,823,1687
2009-03-01,829,2020
2009-03-01,851,1693
2009-03-01,852,1556
2009-03-01,853,880
2009-03-01,854,1441
2009-03-01,855,1231
2009-03-01,861,2504
2009-03-01,862,1705
2009-03-01,863,2252
2009-03-01,864,2285
2009-03-01,869,2262
2009-03-01,870,1867
2009-03-01,880,1727
2009-03-01,900,1484
2009-03-01,910,1887
2009-03-01,920,2334
2009-03-01,931,1987
2009-03-01,939,1191
2009-03-01,941,2328
2009-03-01,942,2700
2009-03-01,949,2165
2009-03-01,951,1983
2009-03-01,952,1666
2009-03-01,960,1428
2009-03-01,999,2079
2009-04-01,11,1518
2009-04-01,12,1370
2009-04-01,13,2057
2009-04-01,14,1642
2009-04-01,16,980
2009-04-01,17,1540
2009-04-01,21,1496
2009-04-01,22,1157
2009-04-01,24,1405
2009-04-01,31,3217
2009-04-01,32,1538
2009-04-01,51,2775
2009-04-01,61,9964
2009-04-01,62,10000
2009-04-01,71,-99
2009-04-01,72,4677
2009-04-01,81,2241
2009-04-01,89,2347
2009-04-01,91,7645
2009-04-01,99,2530
2009-04-01,101,2438
2009-04-01,102,2615
2009-04-01,103,1950
2009-04-01,104,3704
2009-04-01,105,4233
2009-04-01,106,2700
2009-04-01,107,2085
2009-04-01,108,2385
2009-04-01,109,2184
2009-04-01,110,3174
2009-04-01,120,3190
2009-04-01,131,2061
2009-04-01,139,1925
2009-04-01,141,1808
2009-04-01,142,1750
2009-04-01,143,1747
2009-04-01,149,1827
2009-04-01,151,2471
2009-04-01,152,1935
2009-04-01,161,1367
2009-04-01,162,1785
2009-04-01,170,2894
2009-04-01,181,2276
2009-04-01,182,3850
2009-04-01,191,2946
2009-04-01,192,4118
2009-04-01,201,3818
2009-04-01,202,3286
2009-04-01,203,2153
2009-04-01,204,4099
2009-04-01,210,4312
2009-04-01,221,2342
2009-04-01,222,2529
2009-04-01,231,2960
2009-04-01,239,2371
2009-04-01,241,4823
2009-04-01,242,3982
2009-04-01,243,2379
2009-04-01,251,1862
2009-04-01,252,2655
2009-04-01,259,2161
2009-04-01,261,1991
2009-04-01,262,2318
2009-04-01,263,2719
2009-04-01,264,5007
2009-04-01,265,2364
2009-04-01,266,2393
2009-04-01,267,2313
2009-04-01,268,-99
2009-04-01,271,2758
2009-04-01,272,2051
2009-04-01,273,2803
2009-04-01,274,1906
2009-04-01,275,2389
2009-04-01,279,2149
2009-04-01,281,2646
2009-04-01,282,2289
2009-04-01,291,4210
2009-04-01,292,2270
2009-04-01,293,2714
2009-04-01,301,1849
2009-04-01,302,3111
2009-04-01,303,2501
2009-04-01,309,2220
2009-04-01,310,1879
2009-04-01,321,1844
2009-04-01,322,1882
2009-04-01,323,1762
2009-04-01,324,1961
2009-04-01,329,2135
2009-04-01,331,2293
2009-04-01,332,2181
2009-04-01,351,5066
2009-04-01,352,4690
2009-04-01,360,3075
2009-04-01,370,2657
2009-04-01,381,4048
2009-04-01,382,2364
2009-04-01,390,2343
2009-04-01,410,1527
2009-04-01,421,2911
2009-04-01,422,2148
2009-04-01,429,2208
2009-04-01,431,2296
2009-04-01,432,1769
2009-04-01,433,1380
2009-04-01,439,1971
2009-04-01,451,2578
2009-04-01,452,1980
2009-04-01,453,2169
2009-04-01,454,2067
2009-04-01,461,2190
2009-04-01,462,2147
2009-04-01,463,2182
2009-04-01,464,2245
2009-04-01,465,2432
2009-04-01,466,2201
2009-04-01,469,2282
2009-04-01,471,2315
2009-04-01,472,1548
2009-04-01,473,2144
2009-04-01,474,1993
2009-04-01,475,2160
2009-04-01,476,1950
2009-04-01,477,1920
2009-04-01,478,1395
2009-04-01,479,1423
2009-04-01,491,4304
2009-04-01,492,3224
2009-04-01,493,7002
2009-04-01,501,4844
2009-04-01,502,4727
2009-04-01,511,5379
2009-04-01,512,3780
2009-04-01,521,1549
2009-04-01,522,2660
2009-04-01,523,2818
2009-04-01,524,2519
2009-04-01,530,3157
2009-04-01,551,2244
2009-04-01,552,1568
2009-04-01,561,1373
2009-04-01,562,1934
2009-04-01,581,2800
2009-04-01,591,2429
2009-04-01,592,2105
2009-04-01,601,2122
2009-04-01,602,4314
2009-04-01,611,4313
2009-04-01,612,4053
2009-04-01,613,2862
2009-04-01,614,3211
2009-04-01,619,3748
2009-04-01,620,3523
2009-04-01,631,3002
2009-04-01,639,2740
2009-04-01,641,5094
2009-04-01,642,3464
2009-04-01,643,2314
2009-04-01,649,2679
2009-04-01,651,3342
2009-04-01,652,4116
2009-04-01,653,5307
2009-04-01,661,2965
2009-04-01,662,2118
2009-04-01,663,3847
2009-04-01,681,2003
2009-04-01,682,1924
2009-04-01,691,1644
2009-04-01,692,1966
2009-04-01,702,1928
2009-04-01,711,1812
2009-04-01,712,2889
2009-04-01,721,3548
2009-04-01,722,2289
2009-04-01,731,2380
2009-04-01,732,2493
2009-04-01,741,1665
2009-04-01,742,1705
2009-04-01,749,1747
2009-04-01,750,1418
2009-04-01,771,2948
2009-04-01,772,1728
2009-04-01,773,2318
2009-04-01,774,2739
2009-04-01,780,1788
2009-04-01,791,2227
2009-04-01,801,1833
2009-04-01,811,1875
2009-04-01,812,1381
2009-04-01,813,1525
2009-04-01,821,1675
2009-04-01,822,1599
2009-04-01,823,2154
2009-04-01,829,2149
2009-04-01,851,1842
2009-04-01,852,1646
2009-04-01,853,1004
2009-04-01,854,1511
2009-04-01,855,1507
2009-04-01,861,2572
2009-04-01,862,1700
2009-04-01,863,2276
2009-04-01,864,2378
2009-04-01,869,2304
2009-04-01,870,1901
2009-04-01,880,1808
2009-04-01,900,1392
2009-04-01,910,1979
2009-04-01,920,2502
2009-04-01,931,2093
2009-04-01,939,1164
2009-04-01,941,2500
2009-04-01,942,2801
2009-04-01,949,2251
2009-04-01,951,2178
2009-04-01,952,1758
2009-04-01,960,1426
2009-04-01,999,2243
2009-05-01,11,1529
2009-05-01,12,1339
2009-05-01,13,2149
2009-05-01,14,1637
2009-05-01,16,939
2009-05-01,17,1687
2009-05-01,21,1470
2009-05-01,22,1143
2009-05-01,24,1366
2009-05-01,31,3315
2009-05-01,32,1702
2009-05-01,51,2390
2009-05-01,61,9425
2009-05-01,62,10000
2009-05-01,71,-99
2009-05-01,72,5158
2009-05-01,81,2333
2009-05-01,89,2338
2009-05-01,91,7594
2009-05-01,99,2685
2009-05-01,101,2581
2009-05-01,102,2614
2009-05-01,103,2019
2009-05-01,104,3754
2009-05-01,105,4181
2009-05-01,106,2889
2009-05-01,107,2146
2009-05-01,108,2451
2009-05-01,109,2645
2009-05-01,110,3422
2009-05-01,120,3095
2009-05-01,131,2063
2009-05-01,139,1944
2009-05-01,141,1827
2009-05-01,142,1651
2009-05-01,143,1738
2009-05-01,149,1767
2009-05-01,151,2517
2009-05-01,152,1947
2009-05-01,161,1383
2009-05-01,162,1839
2009-05-01,170,3058
2009-05-01,181,2482
2009-05-01,182,3825
2009-05-01,191,2825
2009-05-01,192,4093
2009-05-01,201,3795
2009-05-01,202,3344
2009-05-01,203,2253
2009-05-01,204,4333
2009-05-01,210,4268
2009-05-01,221,2416
2009-05-01,222,2679
2009-05-01,231,3230
2009-05-01,239,2373
2009-05-01,241,4041
2009-05-01,242,3976
2009-05-01,243,2350
2009-05-01,251,1844
2009-05-01,252,2397
2009-05-01,259,2134
2009-05-01,261,1949
2009-05-01,262,2340
2009-05-01,263,2962
2009-05-01,264,5397
2009-05-01,265,2455
2009-05-01,266,2445
2009-05-01,267,2464
2009-05-01,268,-99
2009-05-01,271,2740
2009-05-01,272,2031
2009-05-01,273,2895
2009-05-01,274,1866
2009-05-01,275,2334
2009-05-01,279,2183
2009-05-01,281,2611
2009-05-01,282,2247
2009-05-01,291,5148
2009-05-01,292,2198
2009-05-01,293,2705
2009-05-01,301,1866
2009-05-01,302,3154
2009-05-01,303,2494
2009-05-01,309,2258
2009-05-01,310,1927
2009-05-01,321,1774
2009-05-01,322,1910
2009-05-01,323,1902
2009-05-01,324,2101
2009-05-01,329,2209
2009-05-01,331,2341
2009-05-01,332,2051
2009-05-01,351,5034
2009-05-01,352,5563
2009-05-01,360,2988
2009-05-01,370,2735
2009-05-01,381,4017
2009-05-01,382,2475
2009-05-01,390,2637
2009-05-01,410,1558
2009-05-01,421,2855
2009-05-01,422,2147
2009-05-01,429,2180
2009-05-01,431,2269
2009-05-01,432,1792
2009-05-01,433,1385
2009-05-01,439,2017
2009-05-01,451,2579
2009-05-01,452,2002
2009-05-01,453,2254
2009-05-01,454,2182
2009-05-01,461,2298
2009-05-01,462,2246
2009-05-01,463,2248
2009-05-01,464,2422
2009-05-01,465,2609
2009-05-01,466,2357
2009-05-01,469,2446
2009-05-01,471,2427
2009-05-01,472,1605
2009-05-01,473,2235
2009-05-01,474,2184
2009-05-01,475,2287
2009-05-01,476,2182
2009-05-01,477,2102
2009-05-01,478,1460
2009-05-01,479,1517
2009-05-01,491,4270
2009-05-01,492,3267
2009-05-01,493,7255
2009-05-01,501,5034
2009-05-01,502,4743
2009-05-01,511,5090
2009-05-01,512,3853
2009-05-01,521,1437
2009-05-01,522,2756
2009-05-01,523,2926
2009-05-01,524,2628
2009-05-01,530,3195
2009-05-01,551,2251
2009-05-01,552,1650
2009-05-01,561,1398
2009-05-01,562,1911
2009-05-01,581,2912
2009-05-01,591,2345
2009-05-01,592,2160
2009-05-01,601,2137
2009-05-01,602,4197
2009-05-01,611,4386
2009-05-01,612,3795
2009-05-01,613,3092
2009-05-01,614,3352
2009-05-01,619,3500
2009-05-01,620,3588
2009-05-01,631,3189
2009-05-01,639,2873
2009-05-01,641,5874
2009-05-01,642,3125
2009-05-01,643,2314
2009-05-01,649,2862
2009-05-01,651,3364
2009-05-01,652,4067
2009-05-01,653,4591
2009-05-01,661,3306
2009-05-01,662,2197
2009-05-01,663,3502
2009-05-01,681,2124
2009-05-01,682,2073
2009-05-01,691,1687
2009-05-01,692,2171
2009-05-01,702,2086
2009-05-01,711,1860
2009-05-01,712,2900
2009-05-01,721,3648
2009-05-01,722,2331
2009-05-01,731,2448
2009-05-01,732,2543
2009-05-01,741,1685
2009-05-01,742,1892
2009-05-01,749,1795
2009-05-01,750,1419
2009-05-01,771,3076
2009-05-01,772,1773
2009-05-01,773,2427
2009-05-01,774,4042
2009-05-01,780,1823
2009-05-01,791,2338
2009-05-01,801,1811
2009-05-01,811,1934
2009-05-01,812,1396
2009-05-01,813,1514
2009-05-01,821,1908
2009-05-01,822,1916
2009-05-01,823,2115
2009-05-01,829,2275
2009-05-01,851,1816
2009-05-01,852,1620
2009-05-01,853,1026
2009-05-01,854,1545
2009-05-01,855,1314
2009-05-01,861,2545
2009-05-01,862,1717
2009-05-01,863,2292
2009-05-01,864,2423
2009-05-01,869,2323
2009-05-01,870,1902
2009-05-01,880,1895
2009-05-01,900,1582
2009-05-01,910,2009
2009-05-01,920,2629
2009-05-01,931,2167
2009-05-01,939,1182
2009-05-01,941,2619
2009-05-01,942,2852
2009-05-01,949,2281
2009-05-01,951,2253
2009-05-01,952,1818
2009-05-01,960,1496
2009-05-01,999,2347
2009-06-01,11,2212
2009-06-01,12,1739
2009-06-01,13,2872
2009-06-01,14,2405
2009-06-01,16,1121
2009-06-01,17,2248
2009-06-01,21,2117
2009-06-01,22,1428
2009-06-01,24,1837
2009-06-01,31,4506
2009-06-01,32,2551
2009-06-01,51,3135
2009-06-01,61,11410
2009-06-01,62,14031
2009-06-01,72,7259
2009-06-01,81,3402
2009-06-01,89,3637
2009-06-01,91,12495
2009-06-01,99,3517
2009-06-01,101,3709
2009-06-01,102,3804
2009-06-01,103,2820
2009-06-01,104,5661
2009-06-01,105,6657
2009-06-01,106,4259
2009-06-01,107,3161
2009-06-01,108,3793
2009-06-01,109,3441
2009-06-01,110,4853
2009-06-01,120,4739
2009-06-01,131,3228
2009-06-01,139,2955
2009-06-01,141,2606
2009-06-01,142,2334
2009-06-01,143,2689
2009-06-01,149,2079
2009-06-01,151,3570
2009-06-01,152,2800
2009-06-01,161,1906
2009-06-01,162,2569
2009-06-01,170,4524
2009-06-01,181,3586
2009-06-01,182,6378
2009-06-01,191,4125
2009-06-01,192,5880
2009-06-01,201,5668
2009-06-01,202,4943
2009-06-01,203,3450
2009-06-01,204,5916
2009-06-01,210,6702
2009-06-01,221,3720
2009-06-01,222,3912
2009-06-01,231,4598
2009-06-01,239,3367
2009-06-01,241,6089
2009-06-01,242,6442
2009-06-01,243,3415
2009-06-01,251,2610
2009-06-01,252,3559
2009-06-01,259,3107
2009-06-01,261,2824
2009-06-01,262,3265
2009-06-01,263,4141
2009-06-01,264,7387
2009-06-01,265,3532
2009-06-01,266,3512
2009-06-01,267,3555
2009-06-01,268,-99
2009-06-01,271,4085
2009-06-01,272,3151
2009-06-01,273,4236
2009-06-01,274,2766
2009-06-01,275,3462
2009-06-01,279,3049
2009-06-01,281,3731
2009-06-01,282,3264
2009-06-01,291,7825
2009-06-01,292,3205
2009-06-01,293,4096
2009-06-01,301,2452
2009-06-01,302,4764
2009-06-01,303,3738
2009-06-01,309,3372
2009-06-01,310,2778
2009-06-01,321,2666
2009-06-01,322,2790
2009-06-01,323,2640
2009-06-01,324,3038
2009-06-01,329,3123
2009-06-01,331,3415
2009-06-01,332,2503
2009-06-01,351,7079
2009-06-01,352,7268
2009-06-01,360,4449
2009-06-01,370,3973
2009-06-01,381,5472
2009-06-01,382,3519
2009-06-01,390,3693
2009-06-01,410,1929
2009-06-01,421,3832
2009-06-01,422,2868
2009-06-01,429,2928
2009-06-01,431,3115
2009-06-01,432,2401
2009-06-01,433,1796
2009-06-01,439,2691
2009-06-01,451,3821
2009-06-01,452,2892
2009-06-01,453,3214
2009-06-01,454,3090
2009-06-01,461,3311
2009-06-01,462,3157
2009-06-01,463,3188
2009-06-01,464,3370
2009-06-01,465,3661
2009-06-01,466,3306
2009-06-01,469,3384
2009-06-01,471,3448
2009-06-01,472,2202
2009-06-01,473,3379
2009-06-01,474,3110
2009-06-01,475,3233
2009-06-01,476,3041
2009-06-01,477,2926
2009-06-01,478,2020
2009-06-01,479,2002
2009-06-01,491,5366
2009-06-01,492,4567
2009-06-01,493,10818
2009-06-01,501,7041
2009-06-01,502,7025
2009-06-01,511,7547
2009-06-01,512,5607
2009-06-01,521,1801
2009-06-01,522,3790
2009-06-01,523,4170
2009-06-01,524,3632
2009-06-01,530,4559
2009-06-01,551,3264
2009-06-01,552,2200
2009-06-01,561,1979
2009-06-01,562,2622
2009-06-01,581,4321
2009-06-01,591,3225
2009-06-01,592,3034
2009-06-01,601,3109
2009-06-01,602,6060
2009-06-01,611,6536
2009-06-01,612,5893
2009-06-01,613,3494
2009-06-01,614,5645
2009-06-01,619,5188
2009-06-01,620,5030
2009-06-01,631,4569
2009-06-01,639,4068
2009-06-01,641,8448
2009-06-01,642,4027
2009-06-01,643,3466
2009-06-01,649,4133
2009-06-01,651,5069
2009-06-01,652,5832
2009-06-01,653,6879
2009-06-01,661,4762
